,court_surface,year,player_name,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,second_serve_points_made,second_serve_points_attempted,break_points_saved,break_points_against,first_serve_return_points_made,first_serve_return_points_attempted,second_serve_return_points_made,second_serve_return_points_attempted,break_points_made,break_points_attempted,service_points_won,service_points_attempted,return_points_won,return_points_attempted,total_points_won,total_points,player_victory,retirement,won_first_set,doubles,masters,round_num
1858,Hard,2017,S. Travaglia,F. Fognini,us-open,Round of 128,4.0,3.0,22.0,16.0,1.0,1.0,9.0,3.0,58.0,107.0,45.0,58.0,27.0,49.0,3.0,8.0,27.0,71.0,32.0,60.0,8.0,18.0,72.0,107.0,59.0,131.0,131.0,238.0,t,f,t,f,2000,1
1859,Hard,2017,S. Travaglia,P. Gojowczyk,us-open,3rd Round Qualifying,2.0,2.0,12.0,6.0,0.0,0.0,4.0,4.0,24.0,58.0,20.0,24.0,20.0,34.0,4.0,5.0,6.0,24.0,21.0,29.0,4.0,6.0,40.0,58.0,27.0,53.0,67.0,111.0,t,f,t,f,2000,0
1860,Hard,2017,S. Travaglia,V. Troicki,us-open,Round of 64,3.0,0.0,11.0,20.0,0.0,1.0,9.0,10.0,45.0,102.0,32.0,45.0,23.0,57.0,2.0,8.0,10.0,48.0,15.0,40.0,2.0,6.0,55.0,102.0,25.0,88.0,80.0,190.0,f,f,f,f,2000,2
1861,Hard,2017,S. Robert,F. Dancevic,us-open,2nd Round Qualifying,3.0,1.0,15.0,19.0,1.0,1.0,10.0,6.0,54.0,106.0,36.0,54.0,26.0,52.0,10.0,16.0,16.0,67.0,29.0,49.0,3.0,16.0,62.0,106.0,45.0,116.0,107.0,222.0,f,f,f,f,2000,-1
1862,Hard,2017,S. Robert,L. Giustino,us-open,1st Round Qualifying,2.0,2.0,12.0,6.0,0.0,0.0,10.0,5.0,28.0,55.0,25.0,28.0,15.0,27.0,3.0,3.0,14.0,36.0,12.0,22.0,3.0,3.0,40.0,55.0,26.0,58.0,66.0,113.0,t,f,t,f,2000,-2
1863,Hard,2017,T. Fritz,D. Thiem,us-open,Round of 64,4.0,1.0,19.0,23.0,0.0,0.0,7.0,3.0,80.0,133.0,58.0,80.0,29.0,53.0,5.0,9.0,28.0,89.0,22.0,56.0,2.0,18.0,87.0,133.0,50.0,145.0,137.0,278.0,f,f,f,f,2000,2
1864,Hard,2017,T. Fritz,M. Baghdatis,us-open,Round of 128,3.0,3.0,18.0,11.0,0.0,0.0,7.0,5.0,60.0,104.0,40.0,60.0,25.0,44.0,8.0,10.0,9.0,40.0,29.0,48.0,5.0,10.0,65.0,104.0,38.0,88.0,103.0,192.0,t,f,t,f,2000,1
1865,Hard,2017,T. Kwiatkowski,M. Zverev,us-open,Round of 128,5.0,2.0,26.0,28.0,0.0,1.0,5.0,10.0,106.0,165.0,73.0,106.0,34.0,59.0,6.0,10.0,32.0,116.0,27.0,56.0,4.0,9.0,107.0,165.0,59.0,172.0,166.0,337.0,f,f,f,f,2000,1
1866,Hard,2017,T. Kokkinakis,J. Tipsarevic,us-open,Round of 128,5.0,2.0,23.0,28.0,1.0,2.0,18.0,7.0,120.0,195.0,84.0,120.0,32.0,75.0,16.0,22.0,19.0,91.0,30.0,66.0,4.0,10.0,116.0,195.0,49.0,157.0,165.0,352.0,f,f,t,f,2000,1
1867,Hard,2017,T. Smyczek,P. Kohlschreiber,us-open,Round of 128,3.0,0.0,9.0,18.0,0.0,0.0,2.0,1.0,54.0,74.0,35.0,54.0,10.0,20.0,1.0,5.0,6.0,36.0,16.0,50.0,0.0,3.0,45.0,74.0,22.0,86.0,67.0,160.0,f,f,f,f,2000,1
1868,Hard,2017,T. Berdych,A. Dolgopolov,us-open,Round of 64,4.0,1.0,15.0,22.0,0.0,1.0,9.0,12.0,59.0,131.0,45.0,59.0,30.0,72.0,10.0,15.0,11.0,55.0,19.0,48.0,2.0,3.0,75.0,131.0,30.0,103.0,105.0,234.0,f,f,t,f,2000,2
1869,Hard,2017,T. Berdych,R. Harrison,us-open,Round of 128,3.0,3.0,19.0,12.0,1.0,1.0,9.0,5.0,62.0,102.0,45.0,62.0,22.0,40.0,8.0,11.0,12.0,44.0,29.0,46.0,6.0,13.0,67.0,102.0,41.0,90.0,108.0,192.0,t,f,t,f,2000,1
1870,Hard,2017,T. Paul,T. Daniel,us-open,Round of 128,5.0,2.0,17.0,26.0,0.0,0.0,8.0,9.0,77.0,127.0,53.0,77.0,23.0,50.0,7.0,15.0,25.0,90.0,29.0,57.0,3.0,19.0,76.0,127.0,54.0,147.0,130.0,274.0,f,f,f,f,2000,1
1871,Hard,2017,V. Safranek,G. Dimitrov,us-open,Round of 128,3.0,0.0,7.0,18.0,0.0,0.0,4.0,6.0,58.0,95.0,34.0,58.0,16.0,37.0,10.0,15.0,9.0,45.0,13.0,36.0,0.0,4.0,50.0,95.0,22.0,81.0,72.0,176.0,f,f,f,f,2000,1
1872,Hard,2017,V. Millot,S. Giraldo,us-open,Round of 128,5.0,2.0,17.0,26.0,0.0,0.0,5.0,7.0,83.0,139.0,49.0,83.0,25.0,56.0,16.0,26.0,17.0,67.0,29.0,61.0,6.0,12.0,74.0,139.0,46.0,128.0,120.0,267.0,f,f,f,f,2000,1
1873,Hard,2017,W. Blumberg,C. Ilkel,us-open,1st Round Qualifying,2.0,0.0,6.0,12.0,0.0,0.0,5.0,1.0,28.0,57.0,18.0,28.0,13.0,29.0,3.0,7.0,9.0,35.0,14.0,27.0,1.0,6.0,31.0,57.0,23.0,62.0,54.0,119.0,f,f,f,f,2000,-2
1874,Hard,2017,Y. Hanfmann,P. Gunneswaran,us-open,1st Round Qualifying,2.0,2.0,12.0,5.0,0.0,0.0,5.0,3.0,40.0,58.0,31.0,40.0,10.0,18.0,2.0,2.0,21.0,49.0,16.0,29.0,3.0,17.0,41.0,58.0,37.0,78.0,78.0,136.0,t,f,t,f,2000,-2
1875,Hard,2017,Y. Hanfmann,V. Safranek,us-open,2nd Round Qualifying,3.0,1.0,15.0,15.0,0.0,0.0,12.0,4.0,54.0,87.0,39.0,54.0,12.0,33.0,3.0,9.0,27.0,69.0,26.0,47.0,6.0,15.0,51.0,87.0,53.0,116.0,104.0,203.0,f,f,t,f,2000,-1
1876,Grass,2017,A. Menendez-Maceiras,S. Bolelli,wimbledon,2nd Round Qualifying,2.0,0.0,8.0,12.0,0.0,0.0,4.0,1.0,52.0,77.0,31.0,52.0,12.0,25.0,8.0,11.0,4.0,39.0,11.0,16.0,1.0,2.0,43.0,77.0,15.0,55.0,58.0,132.0,f,f,f,f,2000,-1
1877,Grass,2017,A. Menendez-Maceiras,T. Kamke,wimbledon,1st Round Qualifying,3.0,2.0,15.0,13.0,0.0,0.0,4.0,1.0,64.0,103.0,40.0,64.0,21.0,39.0,16.0,19.0,17.0,50.0,18.0,39.0,4.0,7.0,61.0,103.0,35.0,89.0,96.0,192.0,t,f,f,f,2000,-2
1878,Grass,2017,A. Ramos-Vinolas,A. Rublev,wimbledon,Round of 64,5.0,3.0,29.0,25.0,0.0,1.0,16.0,4.0,106.0,164.0,81.0,106.0,29.0,58.0,10.0,14.0,34.0,104.0,24.0,52.0,6.0,12.0,110.0,164.0,58.0,156.0,168.0,320.0,t,f,t,f,2000,2
1879,Grass,2017,A. Ramos-Vinolas,J. Thompson,wimbledon,Round of 128,3.0,3.0,19.0,14.0,1.0,1.0,3.0,4.0,86.0,115.0,59.0,86.0,15.0,29.0,5.0,6.0,16.0,56.0,23.0,44.0,3.0,4.0,74.0,115.0,39.0,100.0,113.0,215.0,t,f,t,f,2000,1
1880,Grass,2017,A. Ramos-Vinolas,M. Raonic,wimbledon,Round of 32,3.0,0.0,15.0,20.0,0.0,1.0,11.0,3.0,77.0,124.0,52.0,77.0,26.0,47.0,11.0,13.0,10.0,61.0,5.0,26.0,0.0,0.0,78.0,124.0,15.0,87.0,93.0,211.0,f,f,f,f,2000,3
1881,Grass,2017,A. Gonzalez,T. Fritz,wimbledon,2nd Round Qualifying,2.0,0.0,4.0,12.0,0.0,0.0,3.0,1.0,29.0,49.0,19.0,29.0,7.0,20.0,5.0,9.0,4.0,27.0,3.0,12.0,0.0,0.0,26.0,49.0,7.0,39.0,33.0,88.0,f,f,f,f,2000,-1
1882,Grass,2017,A. Gonzalez,V. Safranek,wimbledon,1st Round Qualifying,3.0,2.0,18.0,10.0,0.0,1.0,6.0,4.0,48.0,77.0,34.0,48.0,16.0,29.0,2.0,4.0,31.0,73.0,27.0,47.0,7.0,16.0,50.0,77.0,58.0,120.0,108.0,197.0,t,f,f,f,2000,-2
1883,Grass,2017,A. Giannessi,P. Sousa,wimbledon,1st Round Qualifying,3.0,1.0,13.0,16.0,0.0,0.0,5.0,5.0,68.0,104.0,49.0,68.0,18.0,36.0,7.0,9.0,14.0,60.0,7.0,22.0,1.0,4.0,67.0,104.0,21.0,82.0,88.0,186.0,f,f,t,f,2000,-2
1884,Grass,2017,A. Bublik,A. Murray,wimbledon,Round of 128,3.0,0.0,7.0,18.0,0.0,0.0,15.0,12.0,61.0,95.0,41.0,61.0,10.0,34.0,7.0,12.0,10.0,43.0,8.0,31.0,0.0,6.0,51.0,95.0,18.0,74.0,69.0,169.0,f,f,f,f,2000,1
1885,Grass,2017,A. Bublik,B. Mott,wimbledon,2nd Round Qualifying,2.0,2.0,13.0,9.0,0.0,0.0,11.0,2.0,37.0,64.0,29.0,37.0,16.0,27.0,3.0,4.0,19.0,45.0,5.0,17.0,3.0,3.0,45.0,64.0,24.0,62.0,69.0,126.0,t,f,t,f,2000,-1
1886,Grass,2017,A. Bublik,D. Brands,wimbledon,3rd Round Qualifying,5.0,2.0,27.0,31.0,0.0,0.0,25.0,12.0,116.0,173.0,93.0,116.0,23.0,57.0,7.0,11.0,29.0,118.0,12.0,45.0,2.0,11.0,116.0,173.0,41.0,163.0,157.0,336.0,f,f,f,f,2000,0
1887,Grass,2017,A. Bublik,D. Gimeno-Traver,wimbledon,1st Round Qualifying,2.0,2.0,12.0,3.0,0.0,0.0,7.0,4.0,25.0,40.0,20.0,25.0,10.0,15.0,0.0,1.0,16.0,24.0,8.0,11.0,5.0,6.0,30.0,40.0,24.0,35.0,54.0,75.0,t,f,t,f,2000,-2
1888,Grass,2017,A. Ward,E. Gerasimov,wimbledon,1st Round Qualifying,3.0,2.0,14.0,14.0,0.0,0.0,6.0,2.0,63.0,94.0,48.0,63.0,11.0,31.0,8.0,11.0,13.0,56.0,15.0,25.0,3.0,3.0,59.0,94.0,28.0,81.0,87.0,175.0,t,f,f,f,2000,-2
1889,Grass,2017,A. Ward,G. Soeda,wimbledon,2nd Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,4.0,1.0,25.0,44.0,22.0,25.0,12.0,19.0,1.0,1.0,17.0,41.0,11.0,16.0,4.0,11.0,34.0,44.0,28.0,57.0,62.0,101.0,t,f,t,f,2000,-1
1890,Grass,2017,A. Ward,K. Edmund,wimbledon,Round of 128,4.0,1.0,12.0,22.0,0.0,0.0,3.0,5.0,68.0,103.0,43.0,68.0,14.0,35.0,9.0,15.0,6.0,48.0,22.0,49.0,1.0,2.0,57.0,103.0,28.0,97.0,85.0,200.0,f,f,t,f,2000,1
1891,Grass,2017,A. Ward,T. Gabashvili,wimbledon,3rd Round Qualifying,4.0,3.0,25.0,18.0,1.0,2.0,10.0,2.0,88.0,129.0,70.0,88.0,28.0,41.0,3.0,4.0,20.0,90.0,23.0,43.0,4.0,11.0,98.0,129.0,43.0,133.0,141.0,262.0,t,f,f,f,2000,0
1892,Grass,2017,A. Zverev,E. Donskoy,wimbledon,Round of 128,3.0,3.0,19.0,13.0,1.0,1.0,15.0,3.0,69.0,101.0,52.0,69.0,19.0,32.0,2.0,3.0,15.0,50.0,14.0,33.0,3.0,3.0,71.0,101.0,29.0,83.0,100.0,184.0,t,f,t,f,2000,1
1893,Grass,2017,A. Zverev,F. Tiafoe,wimbledon,Round of 64,3.0,3.0,18.0,10.0,0.0,0.0,11.0,4.0,55.0,84.0,43.0,55.0,17.0,29.0,1.0,1.0,12.0,48.0,16.0,28.0,4.0,6.0,60.0,84.0,28.0,76.0,88.0,160.0,t,f,t,f,2000,2
1894,Grass,2017,A. Zverev,M. Raonic,wimbledon,Round of 16,5.0,2.0,23.0,28.0,0.0,0.0,17.0,7.0,90.0,135.0,72.0,90.0,19.0,45.0,3.0,8.0,30.0,124.0,27.0,51.0,3.0,17.0,91.0,135.0,57.0,175.0,148.0,310.0,f,f,t,f,2000,4
1895,Grass,2017,A. Zverev,S. Ofner,wimbledon,Round of 32,3.0,3.0,18.0,10.0,0.0,0.0,4.0,5.0,47.0,71.0,38.0,47.0,12.0,24.0,4.0,7.0,20.0,53.0,26.0,39.0,7.0,15.0,50.0,71.0,46.0,92.0,96.0,163.0,t,f,t,f,2000,3
1896,Grass,2017,A. Haider-Maurer,R. Bautista Agut,wimbledon,Round of 128,3.0,0.0,6.0,18.0,0.0,0.0,9.0,6.0,50.0,84.0,32.0,50.0,11.0,34.0,5.0,11.0,12.0,52.0,7.0,20.0,0.0,3.0,43.0,84.0,19.0,72.0,62.0,156.0,f,f,f,f,2000,1
1897,Grass,2017,A. Martin,M. Willis,wimbledon,1st Round Qualifying,2.0,0.0,10.0,14.0,0.0,0.0,4.0,1.0,36.0,59.0,29.0,36.0,13.0,23.0,1.0,3.0,10.0,45.0,8.0,23.0,0.0,2.0,42.0,59.0,18.0,68.0,60.0,127.0,f,f,f,f,2000,-2
1898,Grass,2017,A. Whittington,T. Monteiro,wimbledon,Round of 128,4.0,1.0,21.0,24.0,0.0,2.0,15.0,8.0,78.0,138.0,64.0,78.0,33.0,60.0,7.0,9.0,21.0,103.0,24.0,49.0,2.0,8.0,97.0,138.0,45.0,152.0,142.0,290.0,f,f,t,f,2000,1
1899,Grass,2017,A. Rublev,A. Ramos-Vinolas,wimbledon,Round of 64,5.0,2.0,25.0,29.0,1.0,1.0,7.0,4.0,104.0,156.0,70.0,104.0,28.0,52.0,6.0,12.0,25.0,106.0,29.0,58.0,4.0,14.0,98.0,156.0,54.0,164.0,152.0,320.0,f,f,f,f,2000,2
1900,Grass,2017,A. Rublev,J. McGee,wimbledon,2nd Round Qualifying,3.0,2.0,16.0,11.0,0.0,0.0,5.0,5.0,66.0,94.0,48.0,66.0,13.0,28.0,6.0,7.0,23.0,58.0,18.0,42.0,4.0,13.0,61.0,94.0,41.0,100.0,102.0,194.0,t,f,t,f,2000,-1
1901,Grass,2017,A. Rublev,J. Domingues,wimbledon,1st Round Qualifying,2.0,2.0,12.0,6.0,0.0,0.0,9.0,3.0,41.0,58.0,31.0,41.0,8.0,17.0,2.0,2.0,14.0,37.0,10.0,20.0,3.0,10.0,39.0,58.0,24.0,57.0,63.0,115.0,t,f,t,f,2000,-2
1902,Grass,2017,A. Rublev,P. Mathieu,wimbledon,3rd Round Qualifying,4.0,3.0,20.0,20.0,1.0,1.0,14.0,7.0,71.0,120.0,56.0,71.0,23.0,49.0,2.0,6.0,23.0,88.0,24.0,46.0,4.0,10.0,79.0,120.0,47.0,134.0,126.0,254.0,t,f,t,f,2000,0
1903,Grass,2017,A. Rublev,S. Travaglia,wimbledon,Round of 128,5.0,3.0,27.0,26.0,0.0,1.0,10.0,5.0,107.0,168.0,76.0,107.0,31.0,61.0,5.0,10.0,30.0,98.0,36.0,74.0,6.0,15.0,107.0,168.0,66.0,172.0,173.0,340.0,t,f,f,f,2000,1
1904,Grass,2017,A. Murray,A. Bublik,wimbledon,Round of 128,3.0,3.0,18.0,7.0,0.0,0.0,3.0,2.0,43.0,74.0,33.0,43.0,23.0,31.0,6.0,6.0,20.0,61.0,24.0,34.0,5.0,12.0,56.0,74.0,44.0,95.0,100.0,169.0,t,f,t,f,2000,1
1905,Grass,2017,A. Murray,B. Paire,wimbledon,Round of 16,3.0,3.0,19.0,14.0,1.0,1.0,4.0,0.0,70.0,99.0,47.0,70.0,20.0,29.0,8.0,11.0,23.0,66.0,32.0,57.0,5.0,16.0,67.0,99.0,55.0,123.0,122.0,222.0,t,f,t,f,2000,4
1906,Grass,2017,A. Murray,D. Brown,wimbledon,Round of 64,3.0,3.0,18.0,7.0,0.0,0.0,9.0,2.0,31.0,66.0,26.0,31.0,26.0,35.0,0.0,0.0,16.0,47.0,24.0,40.0,5.0,10.0,52.0,66.0,40.0,87.0,92.0,153.0,t,f,t,f,2000,2
1907,Grass,2017,A. Murray,F. Fognini,wimbledon,Round of 32,4.0,3.0,23.0,14.0,0.0,0.0,15.0,7.0,76.0,118.0,56.0,76.0,21.0,42.0,7.0,10.0,21.0,63.0,23.0,39.0,7.0,9.0,77.0,118.0,44.0,102.0,121.0,220.0,t,f,t,f,2000,3
1908,Grass,2017,A. Murray,S. Querrey,wimbledon,Quarter-Finals,5.0,2.0,19.0,27.0,1.0,1.0,8.0,2.0,82.0,132.0,60.0,82.0,20.0,50.0,4.0,12.0,12.0,74.0,19.0,42.0,3.0,7.0,80.0,132.0,31.0,116.0,111.0,248.0,f,f,t,f,2000,5
1909,Grass,2017,B. Fratangelo,C. Garin,wimbledon,2nd Round Qualifying,3.0,1.0,16.0,19.0,1.0,1.0,8.0,4.0,70.0,107.0,48.0,70.0,20.0,37.0,5.0,9.0,22.0,87.0,27.0,43.0,2.0,9.0,68.0,107.0,49.0,130.0,117.0,237.0,f,f,t,f,2000,-1
1910,Grass,2017,B. Fratangelo,D. Masur,wimbledon,1st Round Qualifying,1.0,1.0,6.0,2.0,0.0,0.0,2.0,2.0,13.0,28.0,10.0,13.0,9.0,15.0,1.0,1.0,12.0,20.0,0.0,3.0,2.0,3.0,19.0,28.0,12.0,23.0,31.0,51.0,t,t,t,f,2000,-2
1911,Grass,2017,B. Kavcic,R. Bellotti,wimbledon,1st Round Qualifying,2.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,25.0,36.0,13.0,25.0,1.0,11.0,4.0,8.0,7.0,22.0,4.0,12.0,0.0,0.0,14.0,36.0,11.0,34.0,25.0,70.0,f,t,f,f,2000,-2
1912,Grass,2017,B. Klahn,D. King,wimbledon,2nd Round Qualifying,3.0,1.0,11.0,15.0,0.0,0.0,3.0,3.0,60.0,89.0,41.0,60.0,12.0,29.0,11.0,15.0,14.0,51.0,9.0,24.0,2.0,6.0,53.0,89.0,23.0,75.0,76.0,164.0,f,f,t,f,2000,-1
1913,Grass,2017,B. Klahn,S. Kwon,wimbledon,1st Round Qualifying,2.0,2.0,12.0,7.0,0.0,0.0,6.0,1.0,45.0,69.0,34.0,45.0,13.0,24.0,6.0,6.0,11.0,37.0,16.0,27.0,2.0,7.0,47.0,69.0,27.0,64.0,74.0,133.0,t,f,t,f,2000,-2
1914,Grass,2017,B. Klein,Y. Sugita,wimbledon,Round of 128,3.0,0.0,9.0,19.0,0.0,1.0,6.0,6.0,53.0,90.0,39.0,53.0,13.0,37.0,6.0,10.0,15.0,68.0,15.0,30.0,0.0,4.0,52.0,90.0,30.0,98.0,82.0,188.0,f,f,f,f,2000,1
1915,Grass,2017,C. Norrie,J. Tsonga,wimbledon,Round of 128,3.0,0.0,7.0,18.0,0.0,0.0,3.0,4.0,56.0,89.0,29.0,56.0,16.0,33.0,6.0,12.0,7.0,38.0,8.0,26.0,0.0,0.0,45.0,89.0,15.0,64.0,60.0,153.0,f,f,f,f,2000,1
1916,Grass,2017,C. Garin,J. Sock,wimbledon,Round of 128,4.0,1.0,18.0,23.0,0.0,1.0,6.0,6.0,65.0,115.0,46.0,65.0,28.0,50.0,2.0,5.0,11.0,61.0,17.0,52.0,2.0,4.0,74.0,115.0,28.0,113.0,102.0,228.0,f,f,f,f,2000,1
1917,Grass,2017,D. Brands,G. Monfils,wimbledon,Round of 128,3.0,0.0,12.0,19.0,0.0,0.0,5.0,2.0,73.0,87.0,48.0,73.0,8.0,14.0,4.0,7.0,10.0,51.0,7.0,34.0,0.0,4.0,56.0,87.0,17.0,85.0,73.0,172.0,f,f,f,f,2000,1
1918,Grass,2017,D. Cox,M. McDonald,wimbledon,1st Round Qualifying,2.0,0.0,6.0,13.0,0.0,0.0,3.0,4.0,27.0,53.0,16.0,27.0,12.0,26.0,3.0,7.0,8.0,37.0,8.0,18.0,1.0,3.0,28.0,53.0,16.0,55.0,44.0,108.0,f,f,f,f,2000,-2
1919,Grass,2017,D. King,B. Klahn,wimbledon,2nd Round Qualifying,3.0,2.0,15.0,11.0,0.0,0.0,2.0,2.0,51.0,75.0,37.0,51.0,15.0,24.0,4.0,6.0,19.0,60.0,17.0,29.0,4.0,15.0,52.0,75.0,36.0,89.0,88.0,164.0,t,f,f,f,2000,-1
1920,Grass,2017,D. King,L. Giustino,wimbledon,1st Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,2.0,1.0,21.0,43.0,16.0,21.0,12.0,22.0,1.0,3.0,17.0,33.0,14.0,21.0,6.0,10.0,28.0,43.0,31.0,54.0,59.0,97.0,t,f,t,f,2000,-2
1921,Grass,2017,D. King,L. Rosol,wimbledon,3rd Round Qualifying,4.0,1.0,17.0,21.0,0.0,0.0,8.0,4.0,90.0,152.0,56.0,90.0,29.0,62.0,20.0,26.0,23.0,79.0,26.0,48.0,4.0,12.0,85.0,152.0,49.0,127.0,134.0,279.0,f,f,f,f,2000,0
1922,Grass,2017,D. Shapovalov,J. Janowicz,wimbledon,Round of 128,4.0,1.0,19.0,22.0,0.0,1.0,20.0,6.0,73.0,113.0,61.0,73.0,22.0,40.0,9.0,11.0,9.0,75.0,27.0,50.0,1.0,9.0,83.0,113.0,36.0,125.0,119.0,238.0,f,f,f,f,2000,1
1923,Grass,2017,D. Tursunov,F. Fognini,wimbledon,Round of 128,3.0,0.0,7.0,18.0,0.0,0.0,0.0,3.0,66.0,89.0,34.0,66.0,7.0,23.0,10.0,18.0,10.0,42.0,13.0,26.0,2.0,3.0,41.0,89.0,23.0,68.0,64.0,157.0,f,f,f,f,2000,1
1924,Grass,2017,D. Thiem,G. Simon,wimbledon,Round of 64,4.0,3.0,23.0,17.0,0.0,0.0,17.0,1.0,65.0,112.0,51.0,65.0,25.0,47.0,1.0,3.0,31.0,93.0,27.0,54.0,5.0,18.0,76.0,112.0,58.0,147.0,134.0,259.0,t,f,f,f,2000,2
1925,Grass,2017,D. Thiem,J. Donaldson,wimbledon,Round of 32,3.0,3.0,19.0,11.0,0.0,0.0,4.0,3.0,54.0,96.0,42.0,54.0,25.0,42.0,7.0,8.0,11.0,40.0,23.0,47.0,5.0,9.0,67.0,96.0,34.0,87.0,101.0,183.0,t,f,t,f,2000,3
1926,Grass,2017,D. Thiem,T. Berdych,wimbledon,Round of 16,5.0,2.0,22.0,27.0,1.0,1.0,11.0,6.0,74.0,132.0,60.0,74.0,34.0,58.0,10.0,13.0,18.0,105.0,18.0,36.0,1.0,5.0,94.0,132.0,36.0,141.0,130.0,273.0,f,f,f,f,2000,4
1927,Grass,2017,D. Thiem,V. Pospisil,wimbledon,Round of 128,3.0,3.0,18.0,11.0,0.0,0.0,8.0,2.0,34.0,70.0,30.0,34.0,26.0,36.0,0.0,0.0,17.0,62.0,25.0,45.0,4.0,14.0,56.0,70.0,42.0,107.0,98.0,177.0,t,f,t,f,2000,1
1928,Grass,2017,D. Lee,E. Ymer,wimbledon,1st Round Qualifying,2.0,0.0,5.0,12.0,0.0,0.0,0.0,3.0,25.0,55.0,15.0,25.0,15.0,30.0,2.0,6.0,6.0,33.0,12.0,23.0,0.0,4.0,30.0,55.0,18.0,56.0,48.0,111.0,f,f,f,f,2000,-2
1929,Grass,2017,E. Corrie,R. Quiroz,wimbledon,1st Round Qualifying,3.0,1.0,10.0,16.0,0.0,0.0,2.0,4.0,56.0,92.0,37.0,56.0,11.0,36.0,6.0,12.0,16.0,56.0,23.0,38.0,3.0,15.0,48.0,92.0,39.0,94.0,87.0,186.0,f,f,t,f,2000,-2
1930,Grass,2017,E. Gulbis,J. del Potro,wimbledon,Round of 64,3.0,3.0,19.0,14.0,1.0,1.0,25.0,5.0,60.0,100.0,49.0,60.0,23.0,40.0,2.0,3.0,21.0,69.0,19.0,43.0,3.0,10.0,72.0,100.0,40.0,112.0,112.0,212.0,t,f,t,f,2000,2
1931,Grass,2017,E. Gulbis,N. Djokovic,wimbledon,Round of 32,3.0,0.0,11.0,19.0,0.0,1.0,13.0,7.0,63.0,102.0,44.0,63.0,15.0,39.0,7.0,11.0,12.0,56.0,12.0,33.0,1.0,4.0,59.0,102.0,24.0,89.0,83.0,191.0,f,f,f,f,2000,3
1932,Grass,2017,E. Gulbis,V. Estrella Burgos,wimbledon,Round of 128,3.0,3.0,18.0,4.0,0.0,0.0,8.0,4.0,44.0,67.0,38.0,44.0,9.0,23.0,6.0,6.0,20.0,40.0,19.0,28.0,7.0,11.0,47.0,67.0,39.0,68.0,86.0,135.0,t,f,t,f,2000,1
1933,Grass,2017,F. Fognini,A. Murray,wimbledon,Round of 32,4.0,1.0,14.0,23.0,0.0,0.0,3.0,7.0,63.0,102.0,42.0,63.0,16.0,39.0,2.0,9.0,20.0,76.0,21.0,42.0,3.0,10.0,58.0,102.0,41.0,118.0,99.0,220.0,f,f,f,f,2000,3
1934,Grass,2017,F. Fognini,D. Tursunov,wimbledon,Round of 128,3.0,3.0,18.0,7.0,0.0,0.0,10.0,6.0,42.0,68.0,32.0,42.0,13.0,26.0,1.0,3.0,32.0,66.0,16.0,23.0,8.0,18.0,45.0,68.0,48.0,89.0,93.0,157.0,t,f,t,f,2000,1
1935,Grass,2017,F. Fognini,J. Vesely,wimbledon,Round of 64,3.0,3.0,19.0,12.0,1.0,1.0,11.0,2.0,59.0,87.0,51.0,59.0,18.0,28.0,1.0,1.0,27.0,79.0,13.0,26.0,3.0,8.0,69.0,87.0,40.0,105.0,109.0,192.0,t,f,t,f,2000,2
1936,Grass,2017,F. Lopez,A. Mannarino,wimbledon,Round of 128,4.0,1.0,12.0,21.0,0.0,0.0,12.0,6.0,49.0,103.0,30.0,49.0,23.0,54.0,4.0,11.0,17.0,68.0,18.0,34.0,2.0,7.0,53.0,103.0,35.0,102.0,88.0,205.0,f,t,t,f,2000,1
1937,Grass,2017,F. Verdasco,K. Anderson,wimbledon,Round of 128,4.0,1.0,21.0,22.0,0.0,2.0,6.0,6.0,85.0,139.0,68.0,85.0,27.0,54.0,3.0,4.0,19.0,97.0,16.0,31.0,2.0,3.0,95.0,139.0,35.0,128.0,130.0,267.0,f,f,t,f,2000,1
1938,Grass,2017,F. Dancevic,L. Broady,wimbledon,1st Round Qualifying,2.0,0.0,5.0,12.0,0.0,0.0,4.0,3.0,30.0,41.0,19.0,30.0,4.0,11.0,1.0,5.0,8.0,27.0,9.0,23.0,1.0,2.0,23.0,41.0,17.0,50.0,40.0,91.0,f,f,f,f,2000,-2
1939,Grass,2017,G. Monfils,A. Mannarino,wimbledon,Round of 32,5.0,2.0,24.0,28.0,0.0,1.0,13.0,7.0,105.0,172.0,67.0,105.0,39.0,67.0,17.0,23.0,33.0,105.0,23.0,62.0,5.0,14.0,106.0,172.0,56.0,167.0,162.0,339.0,f,f,f,f,2000,3
1940,Grass,2017,G. Monfils,D. Brands,wimbledon,Round of 128,3.0,3.0,19.0,12.0,0.0,0.0,8.0,1.0,51.0,85.0,41.0,51.0,27.0,34.0,4.0,4.0,25.0,73.0,6.0,14.0,3.0,7.0,68.0,85.0,31.0,87.0,99.0,172.0,t,f,t,f,2000,1
